"","Continent","Country","PlotID","Plot.Code","PlotViewID","Plot.Name","Plot.View.Name","PI","TreeID","Tag.No","Sub.Plot.T1","Sub.Plot.T2","Standardised.SubPlot.T1","X","Y","Standardised.X","Standardised.Y","AllometricRegionID","Family","Genus","Species","Sub.Species","Variety","Original.Identification","Recommended.Family","Recommended.Species","Recommended.Subspecies","Recommended.Variety","FamilyAPGID","GenusID","SpeciesID","SubSpeciesID","Census.No","Census.Date","Voucher.Code","Stem.Group.ID","Main.Stem.Tag","D0","D1","DPOMtMinus1","D2","D3","D4","POM0","POM","F1","F2","F3","F4","Extra.D0","Extra.D","Extra.DPOMtMinus1","Extra.D2","Extra.D3","Extra.D4","Extra.POM0","Extra.POM","Extra.F3","Extra.F4","CI","LI","CF","CD1","CD2","Height","F5","Height.Broken.At","Comments"
"414","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822490,"15444","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,3,2021.0315,NA,NA,"",88,88,NA,88,88,88,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,4,NA,""
"415","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822474,"15429","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",148,148,NA,148,148,148,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,12,4,NA,""
"416","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822472,"15427","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",67,67,NA,67,67,67,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,10,4,NA,""
"417","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822477,"15432","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",213,213,NA,213,213,213,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,8,4,NA,""
"418","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822478,"15433","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",197,197,NA,197,197,197,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,4,NA,""
"419","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822583,"15530","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",73,73,NA,73,73,73,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,8,4,NA,""
"420","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822591,"15536","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia miersiana",NA,NA,"Myrceugenia miersiana","Myrtaceae","Myrceugenia miersiana",NA,NA,408,16890,423238,NA,3,2021.0315,NA,NA,"",92,92,NA,92,92,92,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9.5,4,NA,""
"421","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822589,"15534","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia oxysepala",NA,NA,"Myrceugenia oxysepala","Myrtaceae","Myrceugenia oxysepala",NA,NA,408,16890,423251,NA,3,2021.0315,NA,NA,"",111,111,NA,111,111,111,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4,8.5,4,NA,""
"422","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822593,"15538","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",67,67,NA,67,67,67,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6,4,NA,""
"423","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822598,"15543","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia miersiana",NA,NA,"Myrceugenia miersiana","Myrtaceae","Myrceugenia miersiana",NA,NA,408,16890,423238,NA,3,2021.0315,NA,NA,"",54,54,NA,54,54,54,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,4,NA,""
"424","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822599,"15544","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia miersiana",NA,NA,"Myrceugenia miersiana","Myrtaceae","Myrceugenia miersiana",NA,NA,408,16890,423238,NA,3,2021.0315,NA,NA,"",54,54,NA,54,54,54,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,4,6,4,NA,""
"425","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822600,"15545","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,3,2021.0315,NA,NA,"",178,178,NA,178,178,178,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,13,4,NA,""
"426","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822601,"15546","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,3,2021.0315,NA,NA,"",108,108,NA,108,108,108,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,10.5,4,NA,""
"427","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822602,"15547","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,3,2021.0315,NA,NA,"",62,62,NA,62,62,62,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,6,4,NA,""
"428","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822573,"15520","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",68,68,NA,68,68,68,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4,6.5,4,NA,""
"429","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822578,"15525","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",51,51,NA,51,51,51,1400,1400,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2,5.5,5,NA,""
"430","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822579,"15526","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",132,132,NA,132,132,132,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,10,4,NA,""
"431","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822580,"15527","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia miersiana",NA,NA,"Myrceugenia miersiana","Myrtaceae","Myrceugenia miersiana",NA,NA,408,16890,423238,NA,3,2021.0315,NA,NA,"",90,90,NA,90,90,90,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,7,4,NA,""
"432","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822570,"15511","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",86,86,NA,86,86,86,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,4,8.5,4,NA,""
"433","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822560,"15505","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",111,111,NA,111,111,111,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,6,8,4,NA,""
"434","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822561,"15506","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",75,75,NA,75,75,75,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,6,4,NA,""
"435","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822558,"15503","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia miersiana",NA,NA,"Myrceugenia miersiana","Myrtaceae","Myrceugenia miersiana",NA,NA,408,16890,423238,NA,3,2021.0315,NA,NA,"",119,119,NA,119,119,119,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,8.5,4,NA,""
"436","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822538,"15485","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",162,162,NA,162,162,162,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,7.4,10.5,4,NA,""
"437","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822540,"15488","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia miersiana",NA,NA,"Myrceugenia miersiana","Myrtaceae","Myrceugenia miersiana",NA,NA,408,16890,423238,NA,3,2021.0315,NA,NA,"",126,126,NA,126,126,126,1400,1400,"fn","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,5.5,10.5,5,NA,"Oco"
"438","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822541,"15489","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",191,191,NA,191,191,191,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,11.5,4,NA,""
"439","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822520,"15470","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",167,167,NA,167,167,167,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.5,9.5,4,NA,""
"440","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822528,"15478","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",132,132,NA,132,132,132,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,8.5,4,NA,""
"441","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822529,"15479","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia miersiana",NA,NA,"Myrceugenia miersiana","Myrtaceae","Myrceugenia miersiana",NA,NA,408,16890,423238,NA,3,2021.0315,NA,NA,"",64,64,NA,64,64,64,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2,6,4,NA,""
"442","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822532,"15481","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",146,146,NA,146,146,146,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,5.5,11,4,NA,""
"443","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822331,"15311","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia miersiana",NA,NA,"Myrceugenia miersiana","Myrtaceae","Myrceugenia miersiana",NA,NA,408,16890,423238,NA,3,2021.0315,NA,NA,"",148,148,NA,148,148,148,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,4,NA,""
"444","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822318,"15297","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",56,56,NA,56,56,56,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7.5,4,NA,""
"445","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822328,"15308","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",113,113,NA,113,113,113,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,7,7.5,4,NA,""
"446","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822316,"15294","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",100,100,NA,100,100,100,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6.5,4,NA,""
"447","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822314,"15292","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",60,60,NA,60,60,60,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,7.5,4,NA,""
"448","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822312,"15290","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,3,2021.0315,NA,NA,"",55,55,NA,55,55,55,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.5,5,4,NA,""
"449","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822347,"15321","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",62,62,NA,62,62,62,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,7,4,NA,""
"450","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822350,"15324","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",103,103,NA,103,103,103,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7.5,4,NA,""
"451","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822353,"15327","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",67,67,NA,67,67,67,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,7,4,NA,""
"452","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822355,"15329","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia miersiana",NA,NA,"Myrceugenia miersiana","Myrtaceae","Myrceugenia miersiana",NA,NA,408,16890,423238,NA,3,2021.0315,NA,NA,"",68,68,NA,68,68,68,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,4,NA,""
"453","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822356,"15330","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",64,64,NA,64,64,64,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,5,7.5,4,NA,""
"454","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822358,"15332","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia myrcioides",NA,NA,"Myrceugenia myrcioides","Myrtaceae","Myrceugenia myrcioides",NA,NA,408,16890,423244,NA,3,2021.0315,NA,NA,"",118,118,NA,118,118,118,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,9,4,NA,""
"455","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822361,"15335","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",99,99,NA,99,99,99,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,8,4,NA,""
"456","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822416,"15378","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",201,201,NA,201,201,201,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,8,4,NA,""
"457","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822413,"15375","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia cucullata",NA,NA,"Myrceugenia cucullata","Myrtaceae","Myrceugenia cucullata",NA,NA,408,16890,423200,NA,3,2021.0315,NA,NA,"",65,65,NA,65,65,65,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,NA,""
"458","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822414,"15376","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",50,50,NA,50,50,50,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,4,NA,""
"459","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822410,"15372","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",64,64,NA,64,64,64,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6.5,4,NA,""
"460","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822406,"15369","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia oxysepala",NA,NA,"Myrceugenia oxysepala","Myrtaceae","Myrceugenia oxysepala",NA,NA,408,16890,423251,NA,3,2021.0315,NA,NA,"",118,118,NA,118,118,118,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,7,8.5,4,NA,""
"461","South America","BRAZIL",9520,"PNA-02",11548,"Parna de Aparados da Serra area 2","Main Plot View","Sandra Cristina Müller",4822404,"15368","I2NE0","NE",NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia mesomischa",NA,NA,"Myrceugenia mesomischa","Myrtaceae","Myrceugenia mesomischa",NA,NA,408,16890,423237,NA,3,2021.0315,NA,NA,"",111,111,NA,111,111,111,1300,1300,"an","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,5,8.5,4,NA,""
